CustomerID;"Gender";"Age";"Tenure";"MonthlyCharges";"Contract";"PaymentMethod";"InternetService";"TotalCharges";"Churn"
CUST10550;"Male";"68";"39";"33.07";"Two year";"Bank transfer";"DSL";"1348.52";"No"
CUST10551;"Female";"46";"13";"99.05";"Month-to-month";"Credit card";"DSL";"1349.62";"No"
CUST10552;"Male";"31";"31";"32.48";"Month-to-month";"Credit card";"DSL";"815.75";"No"
CUST10553;"Female";"57";"71";"99.42";"Month-to-month";"Credit card";"DSL";"7068.12";"Yes"
CUST10554;"Male";"58";"63";"47.58";"Month-to-month";"Mailed check";"No";"2950.69";"No"
CUST10555;"Female";"39";"56";"107.71";"One year";"Mailed check";"DSL";"5955.88";"No"
CUST10556;"Female";"28";"42";"114.4";"Month-to-month";"Credit card";"Fiber optic";"4939.89";"Yes"
CUST10557;"Female";"40";"61";"34.88";"Two year";"Bank transfer";"No";"2062.31";"No"
CUST10558;"Female";"18";"42";"66.27";"One year";"Mailed check";"Fiber optic";"2702.7";"No"
CUST10559;"Female";"63";"56";"118.1";"One year";"Bank transfer";"DSL";"6621.17";"No"
CUST10560;"Female";"54";"36";"68.34";"Month-to-month";"Bank transfer";"Fiber optic";"2528.8";"Yes"
CUST10561;"Male";"38";"68";"106.35";"Month-to-month";"Electronic check";"Fiber optic";"7217.64";"No"
CUST10562;"Male";"43";"7";"78.87";"Month-to-month";"Credit card";"Fiber optic";"668.73";"Yes"
CUST10563;"Male";"63";"54";"57.53";"Month-to-month";"Electronic check";"Fiber optic";"3159.72";"No"
CUST10564;"Female";"53";"1";"48.58";"Month-to-month";"Credit card";"No";"48.58";"Yes"
CUST10565;"Female";"71";"44";"40.32";"One year";"Credit card";"Fiber optic";"1721.13";"Yes"
CUST10566;"Female";"40";"45";"96.18";"Two year";"Bank transfer";"DSL";"4271.92";"No"
CUST10567;"Female";"74";"47";"58.65";"Two year";"Credit card";"Fiber optic";"2804.49";"No"
CUST10568;"Male";"18";"13";"71.13";"One year";"Bank transfer";"DSL";"724.69";"Yes"
CUST10569;"Male";"71";"22";"69.23";"Month-to-month";"Bank transfer";"No";"1723.06";"Yes"
CUST10570;"Female";"72";"21";"77.73";"Two year";"Credit card";"DSL";"1685.43";"No"
CUST10571;"Male";"68";"9";"106.56";"Two year";"Bank transfer";"DSL";"973.93";"Yes"
CUST10572;"Male";"57";"26";"118.07";"Month-to-month";"Bank transfer";"No";"3187.98";"No"
CUST10573;"Female";"32";"9";"60.76";"One year";"Bank transfer";"Fiber optic";"746.84";"Yes"
CUST10574;"Male";"38";"15";"102.75";"Month-to-month";"Mailed check";"Fiber optic";"1628.32";"Yes"
CUST10575;"Female";"64";"10";"96.45";"Two year";"Bank transfer";"Fiber optic";"1059.38";"Yes"
CUST10576;"Male";"26";"42";"77.35";"Two year";"Mailed check";"No";"3261.77";"No"
CUST10577;"Female";"70";"72";"115.6";"Month-to-month";"Mailed check";"DSL";"8309.05";"No"
CUST10578;"Female";"26";"24";"40.05";"Two year";"Bank transfer";"No";"913.62";"No"
CUST10579;"Female";"27";"49";"30.93";"One year";"Bank transfer";"DSL";"1432.96";"No"
CUST10580;"Female";"69";"26";"105.4";"Two year";"Mailed check";"Fiber optic";"2671.7";"No"
CUST10581;"Male";"74";"37";"63.91";"Month-to-month";"Mailed check";"No";"2229.61";"Yes"
CUST10582;"Female";"70";"68";"104.7";"Two year";"Bank transfer";"DSL";"7112.01";"No"
CUST10583;"Female";"43";"50";"109.31";"Month-to-month";"Bank transfer";"Fiber optic";"5297.03";"No"
CUST10584;"Female";"58";"24";"26.25";"Month-to-month";"Credit card";"DSL";"649.09";"No"
CUST10585;"Male";"52";"19";"108.35";"Month-to-month";"Mailed check";"Fiber optic";"2055.02";"Yes"
CUST10586;"Female";"69";"60";"64.83";"Two year";"Mailed check";"Fiber optic";"3904.49";"No"
CUST10587;"Male";"42";"39";"71.04";"Two year";"Credit card";"Fiber optic";"2718.35";"No"
CUST10588;"Female";"43";"18";"82.66";"Two year";"Mailed check";"DSL";"1687.88";"No"
CUST10589;"Male";"28";"19";"112.64";"Two year";"Electronic check";"DSL";"2276.17";"Yes"
CUST10590;"Male";"55";"36";"21.91";"Month-to-month";"Mailed check";"DSL";"664.31";"Yes"
CUST10591;"Female";"19";"55";"67.68";"Month-to-month";"Credit card";"DSL";"3745.69";"No"
CUST10592;"Male";"24";"69";"88.77";"Month-to-month";"Electronic check";"Fiber optic";"6064.33";"Yes"
CUST10593;"Female";"35";"47";"92.27";"Month-to-month";"Bank transfer";"No";"4235.24";"No"
CUST10594;"Female";"44";"49";"89.25";"Month-to-month";"Credit card";"Fiber optic";"4239.24";"No"
CUST10595;"Female";"51";"33";"33.44";"Month-to-month";"Credit card";"Fiber optic";"1146.74";"Yes"
CUST10596;"Male";"44";"21";"49.94";"Month-to-month";"Bank transfer";"No";"980.6";"No"
CUST10597;"Male";"34";"22";"55.87";"Month-to-month";"Credit card";"Fiber optic";"1325.92";"No"
CUST10598;"Female";"60";"48";"100.44";"Month-to-month";"Mailed check";"No";"4920.5";"No"
CUST10599;"Female";"61";"37";"47.88";"Month-to-month";"Bank transfer";"Fiber optic";"1908.95";"Yes"
CUST10600;"Male";"68";"15";"41.07";"Two year";"Credit card";"DSL";"530.81";"Yes"
CUST10601;"Female";"71";"35";"115.74";"One year";"Bank transfer";"DSL";"4098.44";"No"
CUST10602;"Female";"41";"71";"20.89";"Two year";"Bank transfer";"Fiber optic";"1546.44";"No"
CUST10603;"Female";"42";"32";"119.78";"Month-to-month";"Bank transfer";"DSL";"3785.54";"No"
CUST10604;"Male";"24";"11";"87.68";"Month-to-month";"Electronic check";"DSL";"887.3";"Yes"
CUST10605;"Male";"69";"10";"102.85";"One year";"Credit card";"Fiber optic";"1189.45";"No"
CUST10606;"Male";"23";"57";"49.46";"Month-to-month";"Electronic check";"Fiber optic";"2841.97";"No"
CUST10607;"Female";"70";"25";"21.43";"Month-to-month";"Credit card";"Fiber optic";"599.35";"No"
CUST10608;"Female";"41";"2";"93.79";"Month-to-month";"Mailed check";"DSL";"105.37";"Yes"
CUST10609;"Female";"50";"64";"103.41";"Month-to-month";"Mailed check";"Fiber optic";"6496.31";"No"
CUST10610;"Male";"66";"35";"94.05";"Month-to-month";"Mailed check";"Fiber optic";"3234.81";"Yes"
CUST10611;"Female";"46";"7";"34.29";"Month-to-month";"Credit card";"No";"227.63";"No"
CUST10612;"Female";"60";"18";"95.34";"One year";"Bank transfer";"Fiber optic";"1609.7";"Yes"
CUST10613;"Female";"39";"67";"96.89";"Month-to-month";"Bank transfer";"No";"6490.65";"No"
CUST10614;"Female";"43";"42";"85.85";"Month-to-month";"Electronic check";"Fiber optic";"3436.85";"No"
CUST10615;"Male";"45";"39";"96.61";"Two year";"Electronic check";"Fiber optic";"3655.79";"Yes"
CUST10616;"Male";"67";"41";"104.59";"Month-to-month";"Mailed check";"DSL";"4355.28";"No"
CUST10617;"Female";"38";"24";"81.36";"Month-to-month";"Electronic check";"Fiber optic";"2013.02";"Yes"
CUST10618;"Male";"66";"60";"28.86";"Two year";"Credit card";"Fiber optic";"1692.41";"No"
CUST10619;"Male";"24";"46";"68.76";"Month-to-month";"Credit card";"Fiber optic";"3061.18";"No"
CUST10620;"Female";"34";"19";"27.76";"Month-to-month";"Electronic check";"Fiber optic";"424.7";"Yes"
CUST10621;"Female";"37";"68";"60.75";"Month-to-month";"Electronic check";"Fiber optic";"4093.67";"No"
CUST10622;"Male";"58";"42";"60.71";"Month-to-month";"Electronic check";"DSL";"2614.27";"Yes"
CUST10623;"Female";"66";"32";"26.6";"One year";"Electronic check";"Fiber optic";"944.02";"No"
CUST10624;"Male";"37";"39";"54.88";"Two year";"Mailed check";"DSL";"2090.67";"Yes"
CUST10625;"Female";"71";"36";"31.1";"Month-to-month";"Mailed check";"No";"1004.25";"No"
CUST10626;"Male";"39";"36";"100.82";"One year";"Electronic check";"DSL";"3656.3";"No"
CUST10627;"Female";"45";"3";"114.77";"Month-to-month";"Credit card";"DSL";"261.96";"No"
CUST10628;"Male";"57";"8";"27.23";"Month-to-month";"Mailed check";"Fiber optic";"166.01";"Yes"
CUST10629;"Male";"66";"70";"115.51";"One year";"Credit card";"Fiber optic";"8218.23";"No"
CUST10630;"Male";"24";"41";"72.26";"Month-to-month";"Bank transfer";"Fiber optic";"3045.37";"No"
CUST10631;"Female";"18";"68";"49.96";"Month-to-month";"Credit card";"DSL";"3413.08";"No"
CUST10632;"Male";"49";"13";"27.69";"Month-to-month";"Electronic check";"Fiber optic";"232.78";"Yes"
CUST10633;"Male";"30";"49";"70.06";"Month-to-month";"Bank transfer";"DSL";"3454.08";"Yes"
CUST10634;"Female";"47";"60";"99.45";"Month-to-month";"Mailed check";"No";"6073.27";"Yes"
CUST10635;"Female";"40";"2";"90.71";"Two year";"Mailed check";"No";"143.86";"No"
CUST10636;"Male";"68";"60";"25.02";"Month-to-month";"Bank transfer";"Fiber optic";"1636.31";"No"
CUST10637;"Male";"73";"5";"27.29";"Month-to-month";"Credit card";"DSL";"265.72";"No"
CUST10638;"Female";"36";"44";"60.29";"Month-to-month";"Mailed check";"Fiber optic";"2819.13";"Yes"
CUST10639;"Female";"49";"27";"49.53";"One year";"Electronic check";"DSL";"1367.83";"No"
CUST10640;"Female";"47";"32";"43.24";"One year";"Bank transfer";"Fiber optic";"1442.42";"No"
CUST10641;"Female";"46";"21";"48.1";"One year";"Electronic check";"DSL";"1151.52";"No"
CUST10642;"Female";"66";"8";"100.35";"One year";"Bank transfer";"No";"847.54";"No"
CUST10643;"Male";"62";"72";"112.92";"Two year";"Mailed check";"DSL";"8080.12";"No"
CUST10644;"Female";"46";"50";"60.51";"Month-to-month";"Credit card";"Fiber optic";"2980.65";"Yes"
CUST10645;"Male";"47";"67";"110.61";"Month-to-month";"Bank transfer";"Fiber optic";"7434.73";"Yes"
CUST10646;"Male";"33";"44";"52.15";"Two year";"Bank transfer";"Fiber optic";"2165.54";"No"
CUST10647;"Male";"57";"58";"67.64";"Two year";"Electronic check";"DSL";"3908.79";"No"
CUST10648;"Female";"36";"3";"42.6";"Two year";"Mailed check";"No";"237.45";"No"
CUST10649;"Male";"35";"70";"84.05";"Month-to-month";"Electronic check";"Fiber optic";"5683.5";"No"
CUST10650;"Male";"18";"2";"117.9";"Month-to-month";"Mailed check";"Fiber optic";"389.25";"Yes"
CUST10651;"Female";"31";"44";"80.35";"Month-to-month";"Electronic check";"DSL";"3647.64";"No"
CUST10652;"Male";"68";"2";"55.78";"One year";"Bank transfer";"Fiber optic";"65.58";"No"
CUST10653;"Male";"64";"35";"84.78";"Month-to-month";"Electronic check";"Fiber optic";"3021.64";"Yes"
CUST10654;"Female";"67";"30";"32.29";"Month-to-month";"Credit card";"DSL";"969.01";"No"
CUST10655;"Male";"19";"8";"108.87";"Two year";"Mailed check";"DSL";"993.96";"No"
CUST10656;"Male";"71";"22";"70.31";"Month-to-month";"Mailed check";"No";"1645.09";"No"
CUST10657;"Male";"45";"44";"64.93";"Two year";"Bank transfer";"DSL";"2716.91";"No"
CUST10658;"Female";"66";"58";"78.59";"Month-to-month";"Mailed check";"DSL";"4616.95";"No"
CUST10659;"Female";"67";"36";"82.48";"Month-to-month";"Credit card";"Fiber optic";"2948.72";"Yes"
CUST10660;"Female";"47";"69";"27.18";"Month-to-month";"Electronic check";"Fiber optic";"1883.7";"No"
CUST10661;"Male";"55";"31";"88.26";"One year";"Bank transfer";"DSL";"2663.24";"No"
CUST10662;"Male";"68";"47";"44.19";"Month-to-month";"Credit card";"Fiber optic";"2251.74";"Yes"
CUST10663;"Female";"21";"55";"91.4";"Month-to-month";"Mailed check";"DSL";"5131.01";"No"
CUST10664;"Male";"18";"62";"102.25";"Two year";"Mailed check";"DSL";"6265.52";"No"
CUST10665;"Male";"25";"30";"100.4";"Month-to-month";"Credit card";"DSL";"2878.54";"No"
CUST10666;"Female";"46";"55";"75.25";"One year";"Electronic check";"No";"4100.18";"No"
CUST10667;"Female";"72";"16";"72.02";"One year";"Electronic check";"DSL";"1195.77";"No"
CUST10668;"Male";"56";"12";"34.29";"Month-to-month";"Bank transfer";"DSL";"435.5";"No"
CUST10669;"Male";"20";"17";"97.53";"One year";"Mailed check";"Fiber optic";"1783.32";"No"
CUST10670;"Male";"49";"16";"47.14";"Month-to-month";"Credit card";"No";"833.23";"No"
CUST10671;"Female";"27";"12";"69.67";"One year";"Electronic check";"DSL";"933.0";"No"
CUST10672;"Female";"27";"8";"48.43";"Month-to-month";"Bank transfer";"Fiber optic";"420.13";"Yes"
CUST10673;"Female";"36";"3";"33.38";"One year";"Mailed check";"DSL";"33.38";"No"
CUST10674;"Female";"63";"16";"82.96";"Month-to-month";"Mailed check";"Fiber optic";"1307.79";"Yes"
CUST10675;"Male";"51";"30";"25.43";"One year";"Bank transfer";"Fiber optic";"868.91";"No"
CUST10676;"Female";"50";"23";"94.86";"Month-to-month";"Bank transfer";"Fiber optic";"2176.63";"Yes"
CUST10677;"Female";"40";"5";"51.76";"Month-to-month";"Electronic check";"DSL";"309.11";"No"
CUST10678;"Female";"72";"65";"20.01";"Month-to-month";"Credit card";"DSL";"1268.78";"No"
CUST10679;"Female";"45";"30";"71.11";"Month-to-month";"Mailed check";"DSL";"2030.32";"No"
CUST10680;"Female";"49";"21";"24.69";"Two year";"Credit card";"Fiber optic";"506.16";"Yes"
CUST10681;"Male";"67";"70";"47.62";"Month-to-month";"Mailed check";"DSL";"3364.3";"No"
CUST10682;"Male";"24";"22";"90.7";"Two year";"Mailed check";"Fiber optic";"1929.83";"Yes"
CUST10683;"Female";"46";"72";"26.27";"Two year";"Credit card";"No";"1867.87";"No"
CUST10684;"Male";"25";"32";"103.93";"One year";"Bank transfer";"No";"3231.81";"No"
CUST10685;"Female";"18";"33";"20.38";"Month-to-month";"Electronic check";"No";"784.46";"No"
CUST10686;"Female";"74";"16";"44.68";"Month-to-month";"Mailed check";"Fiber optic";"685.43";"No"
CUST10687;"Male";"72";"38";"94.09";"One year";"Bank transfer";"Fiber optic";"3720.7";"Yes"
CUST10688;"Male";"20";"14";"51.63";"Month-to-month";"Mailed check";"DSL";"875.69";"No"
CUST10689;"Female";"41";"36";"30.19";"Month-to-month";"Electronic check";"Fiber optic";"1078.74";"Yes"
CUST10690;"Female";"40";"23";"56.02";"One year";"Mailed check";"Fiber optic";"1187.62";"No"
CUST10691;"Female";"25";"66";"47.04";"Two year";"Electronic check";"Fiber optic";"2904.64";"No"
CUST10692;"Male";"71";"2";"104.27";"One year";"Electronic check";"Fiber optic";"104.27";"No"
CUST10693;"Female";"74";"65";"51.33";"Month-to-month";"Mailed check";"DSL";"3199.07";"No"
CUST10694;"Female";"64";"67";"98.89";"One year";"Mailed check";"DSL";"6763.48";"Yes"
CUST10695;"Female";"54";"52";"109.19";"Month-to-month";"Electronic check";"No";"5689.46";"No"
CUST10696;"Male";"20";"62";"63.38";"Month-to-month";"Bank transfer";"DSL";"3968.52";"No"
CUST10697;"Female";"68";"23";"110.99";"Two year";"Credit card";"Fiber optic";"2352.77";"No"
CUST10698;"Female";"50";"26";"57.73";"Month-to-month";"Electronic check";"No";"1381.18";"No"
CUST10699;"Male";"45";"68";"116.41";"Month-to-month";"Mailed check";"Fiber optic";"8004.59";"Yes"
CUST10700;"Female";"64";"55";"28.93";"Month-to-month";"Mailed check";"Fiber optic";"1619.83";"No"
CUST10701;"Female";"25";"6";"88.7";"Two year";"Bank transfer";"DSL";"517.48";"No"
CUST10702;"Male";"51";"35";"69.38";"One year";"Credit card";"DSL";"2484.78";"No"
CUST10703;"Female";"52";"22";"58.76";"One year";"Electronic check";"No";"1456.3";"Yes"
CUST10704;"Male";"49";"43";"83.27";"One year";"Electronic check";"Fiber optic";"3558.51";"Yes"
CUST10705;"Male";"41";"15";"90.39";"Month-to-month";"Credit card";"Fiber optic";"1362.79";"No"
CUST10706;"Female";"31";"60";"20.44";"Month-to-month";"Electronic check";"DSL";"1245.66";"No"
CUST10707;"Female";"49";"12";"36.7";"Month-to-month";"Credit card";"DSL";"640.4";"Yes"
CUST10708;"Female";"73";"49";"91.3";"Month-to-month";"Mailed check";"No";"4273.7";"Yes"
CUST10709;"Female";"63";"42";"86.64";"Month-to-month";"Credit card";"Fiber optic";"3707.2";"No"
CUST10710;"Male";"60";"38";"116.6";"Two year";"Electronic check";"Fiber optic";"4419.32";"No"
CUST10711;"Female";"33";"45";"96.1";"Month-to-month";"Credit card";"DSL";"4381.18";"No"
CUST10712;"Male";"21";"35";"115.08";"Month-to-month";"Bank transfer";"Fiber optic";"3962.06";"Yes"
CUST10713;"Female";"69";"30";"90.25";"Month-to-month";"Mailed check";"No";"2702.6";"Yes"
CUST10714;"Female";"54";"30";"49.81";"Month-to-month";"Mailed check";"Fiber optic";"1565.44";"No"
CUST10715;"Female";"71";"6";"30.54";"Two year";"Credit card";"DSL";"383.24";"No"
CUST10716;"Male";"38";"67";"98.18";"Month-to-month";"Electronic check";"Fiber optic";"6658.86";"Yes"
CUST10717;"Female";"31";"7";"84.41";"Month-to-month";"Bank transfer";"Fiber optic";"506.06";"No"
CUST10718;"Female";"48";"52";"24.82";"One year";"Mailed check";"Fiber optic";"1248.26";"No"
CUST10719;"Female";"72";"14";"56.01";"Month-to-month";"Mailed check";"No";"738.8";"No"
CUST10720;"Female";"65";"15";"115.68";"Month-to-month";"Electronic check";"Fiber optic";"1555.64";"Yes"
CUST10721;"Male";"35";"21";"70.04";"Month-to-month";"Electronic check";"No";"1437.83";"No"
CUST10722;"Female";"24";"35";"63.27";"One year";"Bank transfer";"Fiber optic";"2287.73";"No"
CUST10723;"Male";"27";"66";"65.77";"Two year";"Credit card";"DSL";"4213.4";"No"
CUST10724;"Male";"24";"2";"40.89";"One year";"Electronic check";"DSL";"186.63";"Yes"
CUST10725;"Male";"50";"35";"56.87";"Month-to-month";"Credit card";"DSL";"2039.23";"Yes"
CUST10726;"Male";"40";"20";"56.98";"Two year";"Bank transfer";"No";"1066.18";"Yes"
CUST10727;"Male";"38";"10";"25.24";"Month-to-month";"Credit card";"Fiber optic";"238.25";"No"
CUST10728;"Male";"36";"25";"96.76";"Month-to-month";"Mailed check";"Fiber optic";"2578.83";"Yes"
CUST10729;"Female";"65";"66";"61.65";"Month-to-month";"Credit card";"DSL";"4142.25";"No"
CUST10730;"Male";"36";"25";"102.22";"Month-to-month";"Bank transfer";"DSL";"2556.38";"Yes"
CUST10731;"Male";"53";"54";"105.03";"Month-to-month";"Bank transfer";"Fiber optic";"5647.85";"No"
CUST10732;"Male";"46";"33";"41.2";"One year";"Bank transfer";"Fiber optic";"1367.26";"No"
CUST10733;"Female";"35";"36";"85.74";"Two year";"Credit card";"DSL";"3035.46";"No"
CUST10734;"Female";"19";"14";"67.23";"Month-to-month";"Mailed check";"Fiber optic";"741.22";"Yes"
CUST10735;"Male";"18";"65";"108.02";"Month-to-month";"Electronic check";"DSL";"7221.3";"Yes"
CUST10736;"Female";"64";"54";"41.57";"Month-to-month";"Mailed check";"DSL";"2260.31";"No"
CUST10737;"Male";"22";"52";"87.78";"Month-to-month";"Credit card";"Fiber optic";"4604.37";"No"
CUST10738;"Male";"37";"3";"80.78";"One year";"Credit card";"DSL";"236.55";"Yes"
CUST10739;"Female";"28";"41";"49.53";"Month-to-month";"Electronic check";"No";"1957.22";"No"
CUST10740;"Male";"59";"6";"33.66";"Two year";"Credit card";"DSL";"183.37";"No"
CUST10741;"Female";"19";"25";"85.16";"Month-to-month";"Bank transfer";"DSL";"1969.06";"Yes"
CUST10742;"Female";"20";"13";"93.86";"Month-to-month";"Bank transfer";"DSL";"1420.18";"Yes"
CUST10743;"Male";"40";"8";"51.56";"Month-to-month";"Bank transfer";"Fiber optic";"289.03";"No"
CUST10744;"Male";"72";"21";"84.48";"Month-to-month";"Bank transfer";"Fiber optic";"1670.88";"Yes"
CUST10745;"Female";"29";"68";"59.51";"Month-to-month";"Bank transfer";"Fiber optic";"4002.65";"Yes"
CUST10746;"Male";"37";"25";"91.32";"One year";"Credit card";"DSL";"2411.81";"No"
CUST10747;"Male";"22";"68";"39.92";"Month-to-month";"Electronic check";"DSL";"2716.01";"Yes"
CUST10748;"Male";"54";"45";"109.02";"One year";"Electronic check";"Fiber optic";"4782.29";"No"
CUST10749;"Female";"55";"60";"48.74";"Month-to-month";"Bank transfer";"No";"3049.83";"Yes"
CUST10750;"Female";"47";"12";"56.78";"Month-to-month";"Credit card";"No";"754.46";"Yes"
CUST10751;"Male";"26";"32";"25.81";"Month-to-month";"Mailed check";"DSL";"879.76";"No"
CUST10752;"Female";"51";"13";"31.15";"Two year";"Mailed check";"Fiber optic";"476.52";"No"
CUST10753;"Female";"70";"31";"71.59";"Month-to-month";"Credit card";"No";"2419.29";"No"
CUST10754;"Female";"61";"20";"46.76";"One year";"Bank transfer";"Fiber optic";"1135.2";"No"
CUST10755;"Female";"52";"18";"103.55";"Month-to-month";"Electronic check";"No";"1795.23";"Yes"
CUST10756;"Female";"69";"60";"21.47";"One year";"Credit card";"DSL";"1450.59";"No"
CUST10757;"Male";"39";"63";"57.91";"Month-to-month";"Mailed check";"No";"3686.65";"Yes"
CUST10758;"Male";"61";"6";"53.73";"One year";"Mailed check";"Fiber optic";"372.29";"No"
CUST10759;"Male";"41";"32";"21.93";"One year";"Mailed check";"No";"532.53";"No"
CUST10760;"Female";"34";"43";"32.44";"Two year";"Bank transfer";"Fiber optic";"1377.88";"No"
CUST10761;"Female";"27";"2";"61.36";"Month-to-month";"Mailed check";"Fiber optic";"61.36";"Yes"
CUST10762;"Male";"47";"60";"69.29";"Month-to-month";"Credit card";"No";"4240.21";"No"
CUST10763;"Female";"73";"23";"60.43";"Month-to-month";"Credit card";"DSL";"1497.0";"No"
CUST10764;"Male";"63";"31";"73.09";"Two year";"Mailed check";"DSL";"2065.79";"No"
CUST10765;"Male";"40";"5";"79.51";"Month-to-month";"Credit card";"Fiber optic";"395.35";"Yes"
CUST10766;"Male";"49";"34";"20.99";"One year";"Mailed check";"Fiber optic";"825.85";"No"
CUST10767;"Female";"34";"10";"66.41";"Month-to-month";"Mailed check";"No";"645.43";"Yes"
CUST10768;"Female";"67";"2";"116.35";"Month-to-month";"Electronic check";"DSL";"305.61";"Yes"
CUST10769;"Male";"68";"11";"71.9";"Month-to-month";"Bank transfer";"Fiber optic";"826.02";"Yes"
CUST10770;"Male";"34";"50";"87.75";"Two year";"Bank transfer";"Fiber optic";"4421.67";"No"
CUST10771;"Male";"31";"31";"51.19";"One year";"Electronic check";"DSL";"1559.76";"No"
CUST10772;"Male";"26";"56";"97.4";"Two year";"Electronic check";"Fiber optic";"5332.74";"No"
CUST10773;"Female";"57";"9";"97.29";"Month-to-month";"Bank transfer";"DSL";"763.46";"Yes"
CUST10774;"Female";"19";"21";"72.13";"One year";"Mailed check";"DSL";"1585.67";"No"
CUST10775;"Male";"62";"28";"117.6";"One year";"Mailed check";"No";"3294.75";"No"
CUST10776;"Male";"42";"62";"32.56";"Month-to-month";"Bank transfer";"Fiber optic";"2004.87";"No"
CUST10777;"Female";"56";"7";"21.69";"Two year";"Mailed check";"Fiber optic";"109.44";"No"
CUST10778;"Female";"26";"16";"97.02";"Two year";"Electronic check";"No";"1521.8";"No"
CUST10779;"Male";"71";"4";"100.72";"Two year";"Mailed check";"Fiber optic";"507.57";"Yes"
CUST10780;"Male";"39";"4";"32.02";"One year";"Mailed check";"No";"94.56";"No"
CUST10781;"Male";"60";"40";"46.56";"Month-to-month";"Credit card";"Fiber optic";"1728.29";"No"
CUST10782;"Female";"63";"17";"21.76";"Month-to-month";"Credit card";"No";"444.29";"No"
CUST10783;"Female";"21";"52";"49.33";"Two year";"Credit card";"DSL";"2544.67";"No"
CUST10784;"Female";"43";"52";"97.31";"Month-to-month";"Mailed check";"No";"5063.26";"No"
CUST10785;"Male";"46";"36";"71.8";"One year";"Bank transfer";"DSL";"2745.56";"Yes"
CUST10786;"Male";"62";"38";"54.81";"One year";"Electronic check";"DSL";"2080.72";"No"
CUST10787;"Female";"51";"50";"57.17";"One year";"Mailed check";"Fiber optic";"2887.42";"No"
CUST10788;"Female";"40";"63";"20.14";"Two year";"Bank transfer";"Fiber optic";"1150.93";"No"
CUST10789;"Male";"54";"63";"49.98";"Month-to-month";"Mailed check";"Fiber optic";"3126.77";"Yes"
CUST10790;"Female";"28";"62";"84.65";"Month-to-month";"Electronic check";"Fiber optic";"5309.25";"No"
CUST10791;"Female";"23";"7";"117.42";"Month-to-month";"Mailed check";"Fiber optic";"666.4";"Yes"
CUST10792;"Male";"35";"27";"104.71";"Month-to-month";"Electronic check";"DSL";"2847.25";"Yes"
CUST10793;"Female";"38";"14";"22.36";"Month-to-month";"Mailed check";"DSL";"323.12";"No"
CUST10794;"Male";"59";"71";"109.86";"Month-to-month";"Electronic check";"DSL";"7804.19";"No"
CUST10795;"Male";"53";"5";"98.32";"Two year";"Mailed check";"Fiber optic";"595.32";"No"
CUST10796;"Male";"58";"55";"98.04";"Two year";"Electronic check";"DSL";"5425.64";"No"
CUST10797;"Male";"55";"2";"65.8";"Month-to-month";"Credit card";"Fiber optic";"279.41";"No"
CUST10798;"Male";"51";"62";"59.8";"Month-to-month";"Mailed check";"Fiber optic";"3608.24";"Yes"
CUST10799;"Male";"34";"21";"50.29";"Two year";"Mailed check";"DSL";"1069.68";"No"
CUST10800;"Male";"54";"21";"26.57";"Month-to-month";"Bank transfer";"Fiber optic";"566.42";"Yes"
CUST10801;"Female";"42";"10";"42.82";"Month-to-month";"Bank transfer";"No";"321.27";"No"
CUST10802;"Male";"55";"58";"44.66";"Month-to-month";"Electronic check";"DSL";"2685.91";"No"
CUST10803;"Male";"29";"39";"68.41";"One year";"Mailed check";"Fiber optic";"2867.99";"Yes"
CUST10804;"Female";"40";"5";"94.74";"Month-to-month";"Electronic check";"Fiber optic";"472.0";"Yes"
CUST10805;"Female";"70";"65";"67.38";"Two year";"Credit card";"Fiber optic";"4430.2";"No"
CUST10806;"Female";"59";"13";"25.78";"Month-to-month";"Bank transfer";"Fiber optic";"343.59";"Yes"
CUST10807;"Male";"39";"53";"115.78";"Month-to-month";"Electronic check";"Fiber optic";"6064.98";"No"
CUST10808;"Female";"38";"45";"114.27";"Month-to-month";"Electronic check";"Fiber optic";"4960.07";"No"
CUST10809;"Male";"44";"32";"98.52";"Month-to-month";"Bank transfer";"DSL";"3082.06";"No"
CUST10810;"Male";"74";"36";"119.13";"One year";"Mailed check";"Fiber optic";"4149.48";"Yes"
CUST10811;"Male";"48";"60";"74.45";"One year";"Electronic check";"Fiber optic";"4637.41";"Yes"
CUST10812;"Male";"23";"11";"116.28";"One year";"Bank transfer";"DSL";"1267.57";"No"
CUST10813;"Female";"44";"63";"27.56";"One year";"Mailed check";"Fiber optic";"1701.69";"No"
CUST10814;"Female";"57";"21";"56.57";"Two year";"Credit card";"No";"1276.89";"No"
CUST10815;"Male";"51";"52";"42.54";"Two year";"Bank transfer";"Fiber optic";"2099.9";"No"
CUST10816;"Male";"29";"55";"39.58";"One year";"Electronic check";"Fiber optic";"2100.21";"No"
CUST10817;"Male";"62";"26";"34.08";"Month-to-month";"Credit card";"No";"892.89";"No"
CUST10818;"Female";"74";"68";"82.24";"Month-to-month";"Mailed check";"Fiber optic";"5695.2";"No"
CUST10819;"Male";"70";"34";"98.13";"Month-to-month";"Mailed check";"Fiber optic";"3386.59";"No"
CUST10820;"Male";"24";"52";"77.83";"One year";"Bank transfer";"Fiber optic";"4071.99";"Yes"
CUST10821;"Female";"27";"52";"34.7";"Month-to-month";"Bank transfer";"No";"1812.21";"Yes"
CUST10822;"Female";"62";"29";"101.11";"Month-to-month";"Bank transfer";"Fiber optic";"2972.21";"No"
